method,dimension,iteration,x,f_val,dist_to_min,step_size,grad_norm,grad_cosine_sim,rel_improvement_f,rel_improvement_dist,rel_improvement_grad
GradientDescent,32,0,"[0.6732917929461572, 0.9966157555784909, 0.8595268164392711, 1.2383655401311757, 0.22547414246390618, 1.6685348720659061, 2.700927025234793, 1.7307650488121855, 1.133853822433213, 1.5398280030060074, 0.3822220517352086, 0.03068233261506359, 1.4736715873069821, 0.6705411945891377, 0.1755424475804338, 0.46088815039780173, 0.30785806361120216, 1.0822994803013102, 1.3563847481273557, 1.5434935962756586, 1.5475243455550989, 1.4622215488751182, 0.8731697775176568, 0.6182973139123533, 0.0766847903666481, 1.673221207026036, 0.8911895946208267, 0.7487568715223822, 1.7222409364250009, 0.45010294533011386, 1.5110749105211811, 1.1815595527580751]",6957.3941291355495,3.4166447754852354,,7031.075025194141,,,,
GradientDescent,32,1,"[0.8202633435847011, 0.8346582927611009, 1.0583116773394436, 0.49002293515613204, 0.6345376807668365, 1.2882087309227181, -3.29730287358536, 1.5532900218434118, 1.6212167308056253, 0.26291396699724756, 0.7635821456830647, 0.07377795970910732, 0.29328749130375487, 0.8979198734804678, 0.26220639868525525, 0.3935466727540917, 0.4117610664378586, 0.9647259117475238, 1.1579183435676808, 1.0862307059904035, 1.136104220438634, 0.9079805865308711, 1.0760685174273759, 0.5723040085897014, 0.19079664367538948, 0.061083209948168626, 1.256897025639459, 1.1062553780723503, -0.24479514805340474, 1.189985604690618, 0.5824027307426815, 1.4019171192477793]",12971.951074025792,5.167998102379535,7.031075025194141,13784.33385613135,-0.8503657251986416,-0.8644841492740826,-0.5125945019103049,-0.960487380199835
GradientDescent,32,2,"[0.8737189027667244, 0.9233677845301846, 0.7191687848111739, 0.6943520218653205, 0.7811567464107614, -1.443631102798263, 9.993564343899031, 2.9241993136315934, 0.24432323372245013, 0.8105072075769475, 0.46961253840096323, 0.1859809766732261, 0.3323803734833054, 0.5403369175785193, 0.40655800206532655, 0.37023871955081733, 0.4925305854679517, 0.893443593046048, 0.9942615029895423, 1.1179393929979677, 0.9706520353325344, 1.0761086790688217, 0.7735217665653384, 0.6589816405497451, 0.2216456303753087, 0.0886440308902226, 0.767676288134785, 0.550892880543971, -0.059239709908123134, 0.5667746536729524, 0.9975439124340097, 1.1893722835535299]",953901.1050420842,9.861613720587021,13.78433385613135,389285.85865393304,-0.959738098704029,-72.53566935294067,-0.9082076899460111,-27.241180365838023
GradientDescent,32,3,"[0.9298835556345972, 0.8422390230708662, 0.7973781089200163, 0.7425870556622304, 0.08004058911280854, -5.595332825022257, -379.1452700766074, 12.59369359107207, 1.980534725386689, 0.5999972742327825, 0.5016442154433257, 0.21667342450133364, 0.3313081609568671, 0.48005195405309065, 0.41815559542961456, 0.3831494951760413, 0.5506815832420077, 0.833538405542409, 1.0065253662133153, 0.9670037690023432, 1.0785429582707278, 0.8836673983436427, 0.8696366604736645, 0.5914917902048776, 0.2692281034650579, 0.10950464442550456, 0.6043752817247119, 0.47954935947568367, 0.0020762352233446996, 0.6083142803659657, 0.939807248328421, 1.1505165982896541]",2066096298654.1086,380.3894138322975,389.285858653933,21799216149.826515,-0.9995900868073817,-2165942.919902427,-37.57273511313872,-55996.96567284393
GradientDescent,32,4,"[0.9216755156566946, 0.876694126173875, 0.8142371303944047, 0.5817261260968346, -0.0031871089619362053, 914.1867069585636, 21798819.055820376, 27971.30627611319, 30.67054345440173, 1.2992966268166097, 0.46729372928001356, 0.24988014682777426, 0.32484501000684574, 0.4430778772999712, 0.41661809453620374, 0.404622385566765, 0.5876125886504237, 0.8317522913566966, 0.9256083789488255, 1.0317730580618893, 0.9290776805627999, 0.9711943298881975, 0.7948255235094807, 0.6061861904458032, 0.29080335788257017, 0.12982898094234058, 0.5143169017075164, 0.4140202241586356, 0.05015555117718589, 0.6260731552212083, 0.9264517088098784, 1.097060811433851]",2.2580412212786723e+31,21798836.019466516,21799216.149826515,4.143419357944639e+24,-0.9999991766071693,-1.0929022150369274e+19,-57305.63164321649,-190071942471087.03
GradientDescent,32,5,"[0.9318630800100866, 0.8875055837969223, 0.7790150943511303, 0.5193285813280654, -1.0983073014977012, 7665668987.881282, -4.143419357944616e+21, 86283870212160.19, 156467294.88141716, 188.5407728015134, 0.7184257666208855, 0.27130495525133125, 0.3175753761499067, 0.4157250405444242, 0.4122289762521089, 0.42820948055519137, 0.6179995870404558, 0.812580350792757, 0.9437986623084145, 0.9407920697866081, 0.9964546157729879, 0.8920028041988896, 0.8167877046732014, 0.5934984117998435, 0.31281840085264057, 0.14835080478106422, 0.44655181144237505, 0.3652113415603914, 0.08881662860600437, 0.6359599557762711, 0.9081773956132987, 1.0493112028984295]",2.9473761363851114e+88,4.143419357944617e+21,4.143419357944639e+21,2.84535634148042e+67,-0.9999999999999998,-1.3052800403334027e+57,-190075256965302.75,-6.867169590316032e+42
GradientDescent,32,6,"[0.9391324988087971, 0.8808320677683478, 0.7539105514010069, 0.25361854299620123, -3367704088.3923645, -1.288501400179167e+31, 2.8453563414804204e+64, 3.176634665008019e+42, 1.487448997933248e+27, 4896402870821005.0, 7110.029548427817, 0.34820446988910037, 0.3101445263874822, 0.39372951333589834, 0.4081118492924201, 0.4521438525906299, 0.6382946472594648, 0.818974276648889, 0.9060983202122541, 0.9728117395399443, 0.9339642469111616, 0.9199377745626971, 0.7888698674417722, 0.5996814143181015, 0.3283955195689263, 0.16514758133231397, 0.39236575785684624, 0.3268104339176962, 0.12186481390173176, 0.6392151596035385, 0.8891779942966805, 1.0044061986993345]",6.554606948314438e+259,2.8453563414804204e+64,2.8453563414804204e+64,inf,-0.0,-2.2238786788691014e+171,-6.867169590316068e+42,-inf
GradientDescent,32,7,"[0.9388268223832759, 0.8735626408302533, 0.6638725152907113, -341644881.3446302, 1.7357165733145947e+40, -1.457941387090476e+95, -9.214461967746534e+192, 1.490988761335598e+128, 2.016885163932779e+84, 4.425008573344891e+53, 4.794952214676837e+30, 10110504.342080576, 0.310656749448193, 0.3752935079528561, 0.4052986736181593, 0.4745888090168539, 0.6573230834551925, 0.8141333714718266, 0.9142276432899649, 0.9376820645985682, 0.9543768257554835, 0.8894406599698431, 0.7936330638278237, 0.5975195339794853, 0.3435105303719691, 0.1794741199249451, 0.3476922861981009, 0.2955535777738976, 0.15104434068172792, 0.6379420172298766, 0.8693146106323604, 0.9616524600677611]",inf,inf,inf,,,-inf,-inf,
GradientDescent,32,8,"[0.9360075758543447, 0.8407054945441758, -90723458.11842445, -2.371994730951891e+48, -1.0122292113976855e+135, 5.386054145561077e+287, inf, nan, 4.442813237884575e+255, 8.135651182405229e+167, 3.916140174835153e+106, 4.59831334820686e+60, 20444459610246.324, 0.36048480869497046, 0.40390658960002257, 0.4956010279013137, 0.6720454014685003, 0.819967130392173, 0.9013691930883553, 0.9456116349528597, 0.9312748849513488, 0.8948402080093479, 0.7832756196956541, 0.6015601143988293, 0.3559741957851805, 0.19146853796415364, 0.3101923181074995, 0.26955954967879453, 0.17716838591472006, 0.6336202253180703, 0.848719311464735, 0.9204635465059873]",,,,,,,,
GradientDescent,32,9,"[0.9228799384096346, -30508683.279257573, 8.607822585225495e+55, 9.604009423803592e+182, -inf, nan, nan, nan, nan, nan, nan, 3.0672307737915802e+212, 4.228897129659477e+120, 8.359518575099866e+25, 0.4040205118099555, 0.5146523987013848, 0.6864279779230179, 0.8217793394182256, 0.9037670322446938, 0.9331217950794718, 0.9342627234360595, 0.8832862950763819, 0.7834543711766083, 0.603329338359824, 0.36766218371477793, 0.20108453672559323, 0.2783730388030735, 0.24762061538947128, 0.20059140150651597, 0.6272599876892703, 0.827517688336766, 0.8804357311354246]",,,,,,,,
GradientDescent,32,10,"[-11262340.089663396, -1.0504533319067392e+63, 3.306784369077402e+238, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.576714186648432e+240, 1.3976310161487939e+51, 0.5321220575171022, 0.6990064979314311, 0.8271093854940935, 0.9003233319561168, 0.933708789074055, 0.9255861890293122, 0.882583527297044, 0.7799539741864515, 0.607099245401838, 0.3778885876022859, 0.20863882142578372, 0.2511724212564994, 0.2288945481332207, 0.22143584495476284, 0.6195088917424095, 0.8058117364075663, 0.8413056898103847]",,,,,,,,
GradientDescent,32,11,"[4.732225068901503e+69, -1.3894490633577926e+301, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 3.90674491460222e+101, 0.7110832466423356, 0.8312881582217645, 0.9016215376559057, 0.9292997688708919, 0.9245595477346584, 0.8779967497782782, 0.7798105961459055, 0.6103938841344902, 0.3872209199081426, 0.21438263127558824, 0.22780007826033885, 0.2127525868651295, 0.23971379773205992, 0.6107530356276344, 0.7836737012356745, 0.8029110627547431]",,,,,,,,
GradientDescent,32,12,"[-inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 3.0525311655540614e+202, 0.8365174017645011, 0.9016736860283022, 0.9288260934192883, 0.9210930113915765, 0.8767404911696118, 0.7791786081075891, 0.6142897545058494, 0.39549984050829695, 0.2186586971957927, 0.20763398689128262, 0.19870304710312872, 0.2553968738119752, 0.6011968394548473, 0.7611480334546052, 0.7651577442054788]",,,,,,,,
GradientDescent,32,13,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.9032572430568334, 0.9274944360402637, 0.9200129518894232, 0.8750053441666091, 0.7797541319070304, 0.6180863217179721, 0.40292539155773394, 0.22175228482905845, 0.1901766530732666, 0.18634851182044043, 0.2684572365382804, 0.5909224406676095, 0.7382556560129075, 0.7279954611307456]",,,,,,,,
GradientDescent,32,14,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.9274887219049339, 0.9187376660669384, 0.8744809840126104, 0.7805114598207711, 0.6220020749248142, 0.40951466016671595, 0.22393515499444563, 0.1750201791027492, 0.17536174884923475, 0.27888998175894686, 0.5799331741932736, 0.7149985298621222, 0.6914006516316062]",,,,,,,,
GradientDescent,32,15,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.9183723396063874, 0.8741763899668267, 0.7817889907325735, 0.6258271683971752, 0.4153812935179275, 0.22542610710310887, 0.16182773986147636, 0.16547067040521968, 0.2867227920483913, 0.5681853173115788, 0.6913640558045049, 0.6553651008462842]",,,,,,,,
GradientDescent,32,16,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.8744301307694035, 0.7832804986004672, 0.6295871465098434, 0.4205930919974638, 0.2264082511758913, 0.15031782819180256, 0.156448652802471, 0.2920169811931585, 0.5556110956954913, 0.6673293231610311, 0.6198889322087182]",,,,,,,,
GradientDescent,32,17,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.785014868751115, 0.633213917695137, 0.4252386579068158, 0.22702443505381648, 0.14025397526560635, 0.14810767393706892, 0.2948633643754625, 0.5421349902956465, 0.6428652757180259, 0.5849768308770865]",,,,,,,,
GradientDescent,32,18,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.6367038428396038, 0.42939024039682505, 0.2273871699088001, 0.1314361827576841, 0.14029322108066794, 0.2953757525114829, 0.5276848735913371, 0.6179408213712787, 0.550636617246472]",,,,,,,,
GradientDescent,32,19,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.4331192028532699, 0.22758210331518727, 0.12369465228659918, 0.13288025973523337, 0.2936841748935509, 0.5121992847790683, 0.5925268847222893, 0.5168794655405797]",,,,,,,,
GradientDescent,32,20,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.22767432305390992, 0.11688465685347829, 0.12576993706060688, 0.2899291835961477, 0.49563204162247176, 0.5666004098478401, 0.483721194256204]",,,,,,,,
GradientDescent,32,21,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.11088255367053762, 0.11888678902216722, 0.28425792624646146, 0.47795525609332634, 0.5401483447528178, 0.4511841602929113]",,,,,,,,
GradientDescent,32,22,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, inf, 0.11217630901074661, 0.27682215860164233, 0.4591616302389556, 0.5131716523653513, 0.41929937510217086]",,,,,,,,
